Name,Status,Price,Note,Image,Link
Converse Run Star Hike Valentines Day Black Men Unisex Platform Casual A01598C,Brand New,"2,012,784.88 VND",,https://i.ebayimg.com/thumbs/images/g/X30AAOSwP2FkM4o~/s-l300.jpg,https://www.ebay.com/itm/195703086694?hash=item2d90d01e66:g:X30AAOSwP2FkM4o~&amdata=enc%3AAQAIAAAA4CYPKZnBWNZGVc7EMnZwXLlhJ0i2HuFkF%2FQxg45YYVXDKWSSm7PXzGvycQLSu6HtgY0KWvMq6I1e3M%2B94Mea9nKw3pONG0jhtK0kjxm%2BCD%2BH2fxfESxcKIOisdnaAyEXP6u6ZfLlp8N9ey%2FlDEAxGfooeeUsFy%2FKCAFy8yH%2B3ajaIfQJDDZCwVKkJEPVxbBn%2B%2BJodC1aSe37gdhu6BDafNfEqzD4pY9PDvu9cQw6how3iMCxB%2BfU1IPaxLmW3LsjVZLfdIeaVC%2BKW8NVPcWPWxQ79SP5JHr54NKLhzrmdjHU%7Ctkp%3ABFBM9tnegI1i
Converse Run Star Hike Hi Chunky Platform Men Women Unisex Shoes Sneakers Pick 1,Brand New,"1,627,674.42 VND to 2,790,465.12 VND",,https://i.ebayimg.com/thumbs/images/g/ukUAAOSwWWxkJqW6/s-l300.jpg,https://www.ebay.com/itm/293889990558?hash=item446d355f9e:g:ukUAAOSwWWxkJqW6&amdata=enc%3AAQAIAAAA4CxII8WpPRT1FuAn53kLwj5HaepyAosiPmhuIQl4I9v9DuYczwQu3ye3OVIK6AkCfWSAY1wHBGKY%2BK1cBtZYOkMh6IP44jkjQl%2BYYHiGhu05pVFOd8taXgDOOoYt43DuE2Q%2BsZkeDZ2T2l%2Bzg9xfkQ79WNkAVajNrbp9KetNQa%2BjOhvWuhnirQzIaB1WXa0MDN6PK6VGglw%2B5DlVZd9T9%2BSYUfWf%2BQ6dxG1RTdgN4yWJ09gGT%2BPHlcwabN4z1t54qdHWCM7M0pa1y9aj7KSj9dO1QD246jhud8S64Ccjk%2Btw%7Ctkp%3ABFBM-NnegI1i
New Converse Chuck 70 De Luxe Heel Shoes - Black (A05347C),Brand New,"3,953,255.81 VND",,https://i.ebayimg.com/thumbs/images/g/NsMAAOSwcB5kFfqd/s-l300.jpg,https://www.ebay.com/itm/175349093164?hash=item28d39ed32c:g:NsMAAOSwcB5kFfqd&amdata=enc%3AAQAIAAAA4BXNHF0o6kAjkS6XdZgeEO10HT5bVqNkACkVXbKFgaKp%2B4RkRvBYFGto2d5QuJz1fzNp7sbs1kz3abrdULbNk20Jb0lox%2BHP4uJF1zhb7KrAiPqd7FELMbJDL5m26HyyGItUMe9H%2B5K8lgqBlFzhTNgBUFhqSnVbXZ0tppfi2MHQIZlZ2HA0nFRq5YjC7DlZUmkVHIhqENhcTEkAEGUjh15B33NXT0dnIEF1zw8dH4f5yZmJqXxsLc1HemXxadJQGYhl28dfbpHHpiier3grmcFw%2FnP%2BGMuUom35fYVbLrzn%7Ctkp%3ABFBM-NnegI1i
Converse Chuck Taylor All Star CX CNY Tiger White Blue Men Unisex Casual 173128C,Brand New,"2,092,790.70 VND",,https://i.ebayimg.com/thumbs/images/g/VyoAAOSwbKNh35CB/s-l300.jpg,https://www.ebay.com/itm/313831059724?epid=5052785033&hash=item4911c9f10c:g:VyoAAOSwbKNh35CB&amdata=enc%3AAQAIAAAA4DnP91ih4cRKVER7ug0DXx%2BFzUVq0wZH3XW08kRhPQeAjxy5hmfJSeRqDMm69mJadmEtceO8X%2Ft%2Bn0YdVKfkUchFFVg2jxefzoxDTuK2XUMliKhjitzgUyl3sPONpr%2F4YXScWi35J84S6Xi71GyilhoYkNkXJ8FU0XA138v9xVVz3gINLjBRFFx2JLKnD5fwijiYBXNlEwOoMMieigFqDAINrcAei6v92V6ZUSjXTX4hRcUxC4rANcEvkm78TFpjfT2iL38JShtiVfBzUY8OvjjkSwM16NoJO2f8jTP6m8uk%7Ctkp%3ABFBM-NnegI1i
Converse Chuck Taylor All-Star 70 Ox Lime Twist Shoe 172142C,Brand New,"1,604,651.16 VND",,https://i.ebayimg.com/thumbs/images/g/tnEAAOSw-gdkC5aQ/s-l300.jpg,https://www.ebay.com/itm/185883943739?epid=6057873086&hash=item2b478be33b:g:tnEAAOSw-gdkC5aQ&amdata=enc%3AAQAIAAAA4DbkeZXbve6dGSIH1GgoqHbvOvrhDf3zXMNrtGt9A1u6BnArVzTCffH5bOjHR9NuADX1EOmtCiwzMdLKiIV4iIn%2BPR4K2b1Z0rf0Ih6wmM2d5D%2Bf%2B2gfbRsSA6n9NI5CXadBhKnXj759iL7KlMgvB2%2FmmafdCEpaSNvSFM4U0PRG8jKBDt5qfYXRmfLNGnp88JIs2LNZAqjPS3iTm16FAukrWeYQ4lQPhWDq4Y%2BBU02oC1BUOeSUa2l2k6%2Bv89hYfWUPWZkrnOzh5D7tjjY3EY40prr3zZbQo36ZEe40KJLc%7Ctkp%3ABk9SR_jZ3oCNYg
Converse Canvas All Star J HI Black MADE IN JAPAN Limited CHUCK TAYLOR new,Brand New,"3,000,000.00 VND",,https://i.ebayimg.com/thumbs/images/g/lQ4AAOSwXxli9xXE/s-l300.jpg,https://www.ebay.com/itm/393560797874?hash=item5ba20d32b2:g:lQ4AAOSwXxli9xXE&amdata=enc%3AAQAIAAAAwFjhj7FJYXH%2Bul7lX0AfZPHAvo93zxidkK%2BwLOV6MEEEjt07GC3Z8kak2pFskJ3vm8X8uHwqYEuhRhacXq2R9JyUyBcgGqQy4VRP%2BEExctlaID9HGsg3F4SRW9FgGX%2FK%2F7CRs3fD8EdBKWSMO8ZGCSJUaXYqkUDfGtpZpJVedZWGD0J71Hiiih2u2tZpxURoFjCXSItSXoToHYTydHMZGzXz%2BZlGybnOWs63rRcVvcO6wUlAsDNMeTgEjgbkphRKIA%3D%3D%7Ctkp%3ABk9SR_jZ3oCNYg
Converse Unisex Chuck Taylor All Star High Street Mid Grey/White/Black 172903C,Brand New,"1,464,883.72 VND",,https://i.ebayimg.com/thumbs/images/g/3y4AAOSwRPNkUWip/s-l300.jpg,https://www.ebay.com/itm/155534481667?epid=17059065939&hash=item243693d903:g:3y4AAOSwRPNkUWip&amdata=enc%3AAQAIAAAAwIFdJuOJZWKqN0dV3vnvjwCwXDc2KN0AwZ0UI18libNw95yeG4p17KHqD7rpzdHIaw%2BlHAmjWagraADPWKgyiEzhqJ3yOo%2FcjbkCBJNDWr%2FfgUt%2BHqREIHS%2BxWjjDnOIJ0XYd1Kc7MiHImWpsRpTtkc2c5EMsw%2BA1AXwwWy0%2BE20rLt30J0OH%2FAP1hpbjhDcCFvvbjwJFcLLMzfEBxz%2Fn6ugOu72w3pIxAevEcIOxztbBzurC2CHw0vhRh%2FniEm0mw%3D%3D%7Ctkp%3ABk9SR_rZ3oCNYg
Converse Chuck Taylor All Star Slip Men's Shoes Black/White 164300F Unisex,Brand New,"1,278,837.21 VND",,https://i.ebayimg.com/thumbs/images/g/bjoAAOSwxLNi6e0p/s-l300.jpg,https://www.ebay.com/itm/255658865205?epid=20050283901&hash=item3b8674b235:g:bjoAAOSwxLNi6e0p&amdata=enc%3AAQAIAAAAwFF2ne2Yza88gVr%2BTImnjj7zMpWQWdlRPGtvZZMUvDTTElgr9RG7dG2ilkKfo7MAGgQ9g8Fc2jX2PCGghc80AGvqcL5SqjlD4nKqBXMc1PmvCYLm3pFYPaSNnzTkEZ9kpqS%2FIVx5voxCVCBkrSwRiTEdN068QUsWcgyu3BvSZ1mevAep4G%2FxggPVcoBc6CGGgR4FuwtyOGzxRrOM5zidqvx%2FGAx3BilGTlZfeThkJgqCOasERtqD3RycuhBE%2FSKf0A%3D%3D%7Ctkp%3ABk9SR_rZ3oCNYg
Converse Chuck Taylor All Star 172959C Men Green/Black Street Mid Top Shoes VR8,Brand New,"1,627,674.42 VND",,https://i.ebayimg.com/thumbs/images/g/tZwAAOSw~9ZkI2Vc/s-l300.jpg,https://www.ebay.com/itm/325592891851?epid=23058924887&hash=item4bced941cb:g:tZwAAOSw~9ZkI2Vc&amdata=enc%3AAQAIAAAA4Mie5x7aMM8VPNaXaxuGyMJm%2FD6JSKTCDYjO82JeR0f844EFIPvhiWg9zGJ6rRmcUd4HnCKLOrZoEm6gKtrobJR3TOe%2Bh6JK15fbjp04%2BfqNpHnJYcUCAjFrw5l4SZip%2FPER135hk5%2Bmv1nw4FA2lfAqdHSyucddvnlkMLSYOMRQ6tQEOOrSstVtEY%2FhCFjWFMrTUa%2FMXZwao0fOAa34VjoGIoLVdzsS1PrQDgubth8BU%2BAJBAonNPBCh04B3c2bf6Bz3BRO08IADLspOma2zToPFYwA6kBxHwNpUuqalaKR%7Ctkp%3ABk9SR_rZ3oCNYg
Converse All Star Ox Mono Women's trainers Summer shoes size 4 uk,Brand New,"860,120.16 VND",,https://i.ebayimg.com/thumbs/images/g/II4AAOSwDF1kbgsL/s-l300.jpg,https://www.ebay.com/itm/304945983015?hash=item4700326e27:g:II4AAOSwDF1kbgsL&amdata=enc%3AAQAIAAAAwPizTb%2BLfxqAxdVXNrk903KP5A5GlkpVuVuW5dySBJn53LN9i9keX6boFF1JRSnUPRba2VmZIyFsZo2VmWtR7EISnhea8cKGiVCPc8NwvQL1dvcjE2Ldmzbv4GszLaysXTnDcZmMYOJxaO23YRh7dQ9t%2FcGnAw%2BpczT7OlLmUSg4KZxBm%2BbKrGchG2txYwGOlR8BrIFEOIHFphx3ELefx2CgjKAVj%2BxP55pWXS3oUv7iDAI5ucF6sK2R7zRlVdBd1A%3D%3D%7Ctkp%3ABk9SR_rZ3oCNYg
Converse Chuck Taylor All Star CX Explore Future Comfort Shoes A02411C US 5-12,Brand New,"2,648,837.21 VND",,https://i.ebayimg.com/thumbs/images/g/eW8AAOSw2E5i84ZQ/s-l300.jpg,https://www.ebay.com/itm/265823353506?epid=7056185272&hash=item3de44e7aa2:g:eW8AAOSw2E5i84ZQ&amdata=enc%3AAQAIAAAA4J%2FWllkOsAkyG3Hsge8UqqJP%2BYaYDyv5g10aJiQEJ9mt3fR6y8ub7Mz70CBqzpwmIRbZ0VIQ3UBa1h3kDS6naFBqGfW9P%2B3uOTIZ8UQvYVNoVkKaIVz%2FVIgxsgJ7mBSsRBRYDYd9ngqYQHRmjJYlNXDC2MfPChhClpOVdIBVqmw2pNyoDGrFx8z3jlXQQSs1oUKITpoqyCcCMeFoSHQDFqVXI1yXZaH8wuO4NKzPF2vP%2FGGeKJuoaBbH2Ulpenvvrq9DmTmwjDP6qAUpQ4q9C6qY7Hgo8zF2qyt%2Bg8DMM09H%7Ctkp%3ABFBM-tnegI1i
Converse Chuck 70 Low 1970 Brown Beige Men Unisex Casual Lifestyle Shoes A00461C,Brand New,"1,743,953.49 VND",,https://i.ebayimg.com/thumbs/images/g/k7YAAOSw0qRiV38j/s-l300.jpg,https://www.ebay.com/itm/363801118340?epid=3053623100&hash=item54b43c8684:g:k7YAAOSw0qRiV38j&amdata=enc%3AAQAIAAAA4E%2FC5VzlhYp%2B9lKUSEZW0EHutvSYRUTj6GHcTVCRtWbdFJtTenOlXkJwGWjGXv8xMgsCEfYWw8dTlRCGqaOPXrq8XLCUsxCAImFVkjZ9MHTCrKc9p4r9AtJQdA3YElwtXu2h30Ro47JmTy7xcYSecunHs%2BVpU2RkffN4iloMXtR3Yy%2BrJr7%2FFr37lEfJT4fz5I0ATpdGjTZmhlJ2b6ANN0TdEcdx6bJVFq5ycaXFHCTmyLwiTQtZfRMn%2FPxcSAWgYH0dul%2BrUukD%2FRjfoPCmH75yVZAlh%2BqU0hvtWHE9H5Cp%7Ctkp%3ABFBM-tnegI1i
CONVERSE Women’s Chuck ALL Star Platform Lift  Shoes A02087C Yellow,Brand New,"1,162,558.14 VND",,https://i.ebayimg.com/thumbs/images/g/e94AAOSw4fxkAFoP/s-l300.jpg,https://www.ebay.com/itm/354620701099?epid=28052783951&hash=item52910a79ab:g:e94AAOSw4fxkAFoP&amdata=enc%3AAQAIAAAA4Np0Ac6sK%2BQPyr6%2FPcV8lusjajg%2Bx62gs0GvE0dNnIo%2FesEVsbwMttRyjh92WzVGHjkZejKUAlgtkAbjycwkhu6%2F1pEwlWSTCJxtAiO5U20E%2FdNLDQBL2XCG1SclvFz5JBT2sb%2FLc0YMsReDj0KRqbjgTuBYl%2BkPNE7LXBnDcI1%2FJC0wiCiaacVQqh8Eq9B%2B4l1x6jdt0Daq%2B0oT0wvPyDdu9Ucc1IKgJVH%2Bye%2BONt8sRsiXE2nc9%2BEdVW8Vg%2BRsP4zbjW1s%2FoL73zjD47ypAaqDRsIo4IYv%2BCWQxXHRiRMQ%7Ctkp%3ABk9SR_rZ3oCNYg
"CONVERSE Run Star Hike Women's Shoes, All Sizes, Brand New",Brand New,"2,092,790.70 VND",,https://i.ebayimg.com/thumbs/images/g/PR0AAOSwTGFhJDfy/s-l300.jpg,https://www.ebay.com/itm/274918097977?hash=item4002654439:g:PR0AAOSwTGFhJDfy&amdata=enc%3AAQAIAAAA4Olw9B1Ad5tIcuA3OteVtQrmIUJMkSM%2FUSgY2Oj%2FA%2BvcQpSGdWiBcOLcUe6jV65j02ZIw6671CMSIISUXJm%2FtsfN%2FTK5450TiXSsTzUt%2BDqQveLgmuYeAWCk1RwPCB0ZhKRQXFMmVgAD8%2BRlXj9mQPZECEDATb67OmpFyWLrx%2B%2FhaAy4YybVNEmieOEy6bdq0fQ5PNYHt5YLHny4hv3BTEFuAvCfpJwc5cqAZQK1zFIANeRP9cCnnaT%2F%2FawndEVL1qGQvfTzd%2Bzhq%2F4fsx2dqivhJ9qww%2BI2JuLL74%2Fk3xFS%7Ctkp%3ABk9SR_zZ3oCNYg
Converse All Star Chuck Taylor Shoes Canvas OX Men Women Pink M9007 Unisex,Brand New,"767,441.86 VND to 883,720.93 VND",,https://i.ebayimg.com/thumbs/images/g/6xEAAOSwwnZkbaXM/s-l300.jpg,https://www.ebay.com/itm/266269458835?epid=15043982716&hash=item3dfee58193:g:6xEAAOSwwnZkbaXM&amdata=enc%3AAQAIAAAA4D%2Br8TkvM8pfMpv86BwUuD03%2BqGp8aMFGuOynrPKkonA9zBt%2B2trhgEpFAvARi%2Fp32XDxjJb%2F4fVE6b4spVndxusz5A1nhGJIy5BLFDgh2PmDGanQ%2FkrP6cZNVfOHTmR5mNWdgIi01Q0qw4fXKCZ6Fk0ZgyoaIjye2CvTf8Zlpwu9%2Bdl4ZgSCXoaZrgDqax7%2FfUgwc72mZ7ODHaJtUpF3irKRM7orFIwa1XG8552ky3Ypkl%2BIU8Xgey0G59YCF2p95nQjTpJHzGLtXNih3OHrC5Wq%2FOjGGxPVs%2B4bYCTIEQC%7Ctkp%3ABk9SR_zZ3oCNYg
Converse M7652 / M7652C Chuck Taylor All Star Low Top Canvas Optical White,New (Other),"1,511,627.91 VND to 1,534,883.72 VND",,https://i.ebayimg.com/thumbs/images/g/BNMAAOSwaNZj9sD9/s-l300.jpg,https://www.ebay.com/itm/285157074675?hash=item4264afa6f3:g:BNMAAOSwaNZj9sD9&amdata=enc%3AAQAIAAAAwIFyBmnFzgpA283k9b0eH%2FkghFoEBKiGYrxcSh%2Fm9THSE9q%2BTSu%2F8LF5WR2l2pjLnUa%2Bwh19UE0iJI6qCqbAX9SqkYlKyIG%2FOh8gW2Tt3s08BgBTLGP1pqpn%2FNcqQvZC2UZ9ZFAuvUR0Kvpm00vLsmqeZQJ7iw0p3IXzMGE2nP2tU%2BBtvVEkuYkk6atW2o%2F8Z7DB%2BJzKn6NYnNJEar%2Fn%2B1vjzl96sFc3T1jHY1Ne3cZ8%2FQnNftc8zM8uBiRSbzGJEQ%3D%3D%7Ctkp%3ABk9SR_zZ3oCNYg
Converse All Star Move Hi Women's Athletic Sneaker Chuck Taylor Shoe #130,Brand New,"1,278,837.21 VND",,https://i.ebayimg.com/thumbs/images/g/hNUAAOSw6j5j4AVK/s-l300.jpg,https://www.ebay.com/itm/304503889472?hash=item46e5d89e40:g:hNUAAOSw6j5j4AVK&amdata=enc%3AAQAIAAAA4E4gyj6RigRsI1Ln8DvKNhBZ1WM7HBskgzg5GAsoRMVL8Er8KwpNbbYHjzsQQppcpdGapcERpqtPsckiq5U6bc7UorMN2ZK1Zavlk6B1ceXpgZSAW3V%2B4I3Rl8xdGUAdZaHbOnmycrNNSlGWpYkPrGX0jXNr5vLLnTwTGsH3XKXHiY8ApnsXL%2FWZebYfUDFVSizuAIMyJlo5U4cHkRUx8dU%2BfcILBOwrCktjHBYnRNIKuv2qsR8gQLzkcAWRa54PgFxKbDpym9lCSFrd37ZvBj2hwIHNTR0Q0LzCOYGUC1Gv%7Ctkp%3ABk9SR_zZ3oCNYg
Men's Shoes Converse All Star 168710C High Sneakers Casual Chuck Taylor Black,Brand New,"1,720,930.23 VND",,https://i.ebayimg.com/thumbs/images/g/ESAAAOSwpX9jjRfw/s-l300.jpg,https://www.ebay.com/itm/155291732848?epid=14043976911&hash=item24281bcb70:g:ESAAAOSwpX9jjRfw&amdata=enc%3AAQAIAAAAwC3JziUKNo4%2B%2Fnra7G8ytTk5RvfEc8fAm%2FVHnKnm4wliIlqkLtQ1PbiVMDYdDBDEoI9tmskXYtitu6295V3g4Zx8ZGAF2icCcDxZlX6ajO5sJ0yLNt0SYDcx9dZN%2BFG%2BNz2igw9f5LYagNvRUmN7JjdpVKelH2UnSsZeGK3bdz21PoGHJD1IAp07irp%2FPUN5CYDhRBx0irBgSS%2B5ymsZwQbOD9kn%2FqmKSyoguJwFy%2Fz%2BHMwPkejU0cXzL%2FTIRVHkQg%3D%3D%7Ctkp%3ABk9SR_zZ3oCNYg
NEW MEN'S CONVERSE Chuck Taylor All Star TecTuff Boots Shoes A03264C Beetroot,Brand New,"1,023,023.26 VND to 1,162,558.14 VND",,https://i.ebayimg.com/thumbs/images/g/WD8AAOSwDdBka~0S/s-l300.jpg,https://www.ebay.com/itm/185909551602?epid=22059137565&hash=item2b4912a1f2:g:WD8AAOSwDdBka~0S&amdata=enc%3AAQAIAAAA4O%2BZSs6EBxKcCUn03PobC9hDluNFxJaK2zchXOA7fu3wZLo7MNfh9DW7FQMY%2F0Weryp%2BBv7gaBLyO9RjKXTv0BLe7jvgIuGe%2BIfGKfHPO63C9W%2B7tIFd9hNYAsTQ0iFby5k6ajaHoPFonr6gvJ%2BFrqVdiDQDOBKJLRnoaz2CQsm1EOBe9XK7S60zugRZT7vIOZZT0yR9wk0mwfTiidJ3FaDOl7Fwcx%2B36VKYULpI4nD8P%2FqFV1Fzqkz4tGrFyrzfkwZ6JY07wLsHLzXmHEO3DNc6EMyeDNz7cr%2Fx5IA8XpjM%7Ctkp%3ABk9SR_zZ3oCNYg
Converse All Star Chuck Taylor Shoes Canvas Low Top Ox Black Mono Sneakers M5039,Brand New,"1,255,813.95 VND",,https://i.ebayimg.com/thumbs/images/g/vtcAAOSwHnBh~HTe/s-l300.jpg,https://www.ebay.com/itm/265532663884?hash=item3dd2fae84c:g:vtcAAOSwHnBh~HTe&amdata=enc%3AAQAIAAAAwExRIbpI8oYp1cl65TX04cMTBUjsYVsIeIpdk0ihXWA6K4Rkv%2Fhb98HgrqpNtKJiEN%2BQY%2BPXw2A2A%2FywzzWtiiRocMKbAacmjb2KwH8IiDGzRaHN5%2FZ4x7yjMSAfkTlpbSjPsAtsxTRUdVQffW2zhYiU6rSLQjM4%2F5JB5yhsvEngMmTbyKJOfOQdxjkH1R2dYoYKnVOXbUkF6%2FN1pVzvmTq8LXlsUTyXdFqYzqbP9ymltIMolWLbWEgLVVp1%2BqSQ3Q%3D%3D%7Ctkp%3ABk9SR_zZ3oCNYg
NEW MEN'S CONVERSE UTILITY HI EXPLORE CC Boots Shoes Motion Terrain 172125C,New (Other),"3,488,139.53 VND to 5,348,604.65 VND",,https://i.ebayimg.com/thumbs/images/g/xcMAAOSwMl1jZCWk/s-l300.jpg,https://www.ebay.com/itm/175455217725?epid=25058688469&hash=item28d9f2283d:g:xcMAAOSwMl1jZCWk&amdata=enc%3AAQAIAAAAwJ1CezZbBRK7fw6O8l3w9wLc3tJ6fk5CadizbMEwKqqamMOf6UgoPO7o8R1aYSWzUszsK5hbil1%2FQ3s2PdwNcE4R7OuvudyyhQmAh5MA%2BwFUBdu%2Bh%2F9AnWtW1A6eCeOhnMMk4MV8ie006excFJfLt%2BhzNbg53CK0670JsW2kk8kNWsqmy%2B%2Fa9E2Z35%2FrMgUbmvBH6KVEbSWD9m1Lry5UdJBzRy4w65tXzq07w0XPWiw4Yg5bzhBz74C%2FCI%2FWGDNUag%3D%3D%7Ctkp%3ABk9SR_zZ3oCNYg
CONVERSE ALL STAR CHUCK TAYLOR LOW  M9166  BLACK / WHITE,Brand New,"1,046,279.07 VND to 1,395,116.28 VND",,https://i.ebayimg.com/thumbs/images/g/2kgAAOSwALdcpFWj/s-l300.jpg,https://www.ebay.com/itm/223469355387?epid=5044406377&hash=item3407cfc17b:g:2kgAAOSwALdcpFWj&amdata=enc%3AAQAIAAAA4OT4JWHN1su9DDomdrpxTsYAd4YQOuCINihExA0iiBoBqmARpX8lTjFTPICHyiLUIOP678WY9%2FnVNrplqQrmu3n9TXgiVuNg6tlUaBUkh5tmE2JE%2FggrdbFNUU0QllBjhJbDD%2Futgc1XJtE8%2FBB6%2FgkCITCzNz1TWNXOZ17ViNiCddAvmIlJb%2Bl%2BZaVTU0356kWGP%2Bu7WpcIyqtCU%2BvCW78yjb8eiRbie02rHasBS6XCP5yM08uvhXME%2F%2FPC7jC84br8JSVWvFmy7ypkq4Z06FfGZzuQC%2FNki0Xxc111GiLX%7Ctkp%3ABk9SR_7Z3oCNYg
Converse | Unisex Chuck Taylor All Star Seasonal High Top (Midnight Clover),Brand New,"1,815,895.19 VND",,https://i.ebayimg.com/thumbs/images/g/kqoAAOSweSxkJPU2/s-l300.jpg,https://www.ebay.com/itm/285210006347?hash=item4267d7534b:g:kqoAAOSweSxkJPU2&amdata=enc%3AAQAIAAAA4Kx8j4i7vk%2Bm2qB%2F%2FD5jGsyPYplSgdOyD3tOSy5IR4qfvLEmTt%2FmfUOoVBcJhtivyombASx3PJCf%2Bp5AKbjZIckmetnHOVSCJOtBC6ao07Dbtt6VvBItrWYfS7y9NAyE5T2nw7xaCvev4W3k7kOZVm0KgAgpc3GKvBSvka2HeSQi8us4XheizCh1SY%2FztPQClLbAhR9%2FZAR44ZGiIERSNpJUAkXghUbmEAI58WnU%2FNL903VhCSr3q4kSQmdvgm6g84Xil4oMlCiPjqlSRBqd8ccBKOBxEVSaG%2FIvapdX0fnM%7Ctkp%3ABk9SR_7Z3oCNYg
2023 Converse All Star WOMENS & MENS Chuck Taylor OX Canvas Trainers Shoes UK,New (Other),"658,784.95 VND to 688,038.77 VND",,https://i.ebayimg.com/thumbs/images/g/40EAAOSw-M1iyAal/s-l300.jpg,https://www.ebay.com/itm/166060738561?hash=item26a9fdc801:g:40EAAOSw-M1iyAal&amdata=enc%3AAQAIAAAAwLeH77pegiDJ37qNXSozUBgTN1zZ9qsAjKF9XjjrZAuH5SfqzpEcx0Wy0JzxGKWK6C6P3SeXCuX%2FWxem%2BoTefcHlPFGPqUOyAOKetdyYJa7DQSDkkEHI6G9DpIRrWVkzcDIQ29IDRmL4nx7O5wtPFwYvfzUoIbb28E%2Bn2M3TOksu%2FOzo2sEfDo391Z8bP%2F7%2B%2Fpc7Aj7c%2BL1KAS8KXOOAf%2Bk8ic%2F%2FF3vOBgs3iE1ni%2FSJsyUreD7gx5%2BqaEulLZ9flw%3D%3D%7Ctkp%3ABk9SR_7Z3oCNYg
Converse All Star WOMENS &amp; MENS Chuck Taylor OX Canvas Trainers Shoes UK,New (Other),"688,038.77 VND to 716,719.00 VND",,https://i.ebayimg.com/thumbs/images/g/jDYAAOSwcXVitseb/s-l300.jpg,https://www.ebay.com/itm/354631942289?hash=item5291b60091:g:jDYAAOSwcXVitseb&amdata=enc%3AAQAIAAAA4JWUM5I3qjXlT5X4hxmXX%2FqotB4bb67P7pJIjE%2FETK2ry%2BdsweM%2F3w7Dc%2FB5cBxc68%2Fncx3xO3%2Fkj8T7GXtfhmGy5m6U75vYUYr5SFJRP9St7B%2B3uRW86wEUiJJj4eM3Y8HpZRMOGWQbcdyi7SM8RN3JcDi6G7liKIY6wWOMAmJtA9a%2Br%2B7OlO6cg%2Fc3%2FMSe815gktirsg%2BrjjkNY9ITLl6os3%2Bd%2BOG7n4h5WuMgvUzQg0onYSzdcorHWZrtkKQgVjq73%2BVoGFSzEV084EZWQDN8Rmbao%2FsEiLvyl%2FIotbzy%7Ctkp%3ABk9SR_7Z3oCNYg
Converse All Star WOMENS MENS Chuck Taylor OX Canvas Trainers Shoes,New (Other),"774,079.47 VND to 802,759.72 VND",,https://i.ebayimg.com/thumbs/images/g/gNQAAOSw8LxkZYnu/s-l300.jpg,https://www.ebay.com/itm/404294558969?hash=item5e21d564f9:g:gNQAAOSw8LxkZYnu&amdata=enc%3AAQAIAAAA4KK9KDa7jgwMtZwjyrvu6vXHDsis6TiHqNMMiqbY7FsLRwuQo0AGKHNxojc62zYZgj%2B0YM4xeuuZ4AcMOsFrNFwk4%2B7uUHw3f%2BBW3KIhgQlM5TMJE5KeS23DQMq4ToDjI%2BLB79N%2BbNigf16rvGHqwY5aaYe0KtcDJFe223unWiAS0lcsvv0iPn8v7my2UVW2jpb9czjRlzA5hdNFGpzDYovGleQ9apV%2BpYqbGHY27XkPUYIBuW4fGI8RdaHNrm3mKHy15%2F4qBZgPiW3zUYi5dGVcpymXs2dibxT5X6%2Fk0VlX%7Ctkp%3ABk9SR_7Z3oCNYg
Converse All Star Chuck Taylor Core High-Top Womens Mens Canvas Shoes,New (Other),"601,998.07 VND to 630,678.30 VND",,https://i.ebayimg.com/thumbs/images/g/RAUAAOSwt~5kYfAh/s-l300.jpg,https://www.ebay.com/itm/404289967467?hash=item5e218f556b:g:RAUAAOSwt~5kYfAh&amdata=enc%3AAQAIAAAA4D3eTpw736o3H%2BX9uATgNPXFRhwxGgOXp1Ae4UKzCty48N77CBg7Vc%2B6CtJaK1CUzbbkTGaOecvuNNcZoa8%2B6Uf4FrSIToJC0mQN6FqhqKVGQJNhpV93UKaeysZjIbS8jf%2FiEuseos3ImG6o2f7MlUCtbSHACm0fmgO9FCOu4wbCCFOxmdtCHh2yQG9sL0J73X1FiC%2FpGjgWeTNUE%2FS0dBBwxaRQL0W2savldrpJIvjZX8e2Ej8TBdbC8p8jg9l4NwC7sPQcSGXqqbNExm6D6oTRqLf2HYXCcWaof1plQjh1%7Ctkp%3ABk9SR_7Z3oCNYg
Men's Converse Chuck Taylor All-Star High Soar Blue (155566F),Brand New,"812,790.70 VND",,https://i.ebayimg.com/thumbs/images/g/gC0AAOSwV2hkaARf/s-l300.jpg,https://www.ebay.com/itm/125941866175?hash=item1d52b85ebf:g:gC0AAOSwV2hkaARf&amdata=enc%3AAQAIAAAA4NFdRVsO8MZIvt66GENh4A8fpzMltyezvbNiCQtvajke3XzyDMmg%2FdB6xzHsNz4xGlWtnU6rxGS4xtrKbDl%2BKHhZTf5dgKBOokmGSRtXZ4qCESq92VB7q%2BFCLLQViK9Y6xcFDDRz%2FjcOFnGJqeD2fMybHZR%2FudHmhgEopaQBVaFfazWLGmG%2BqogMjAdpCTEcXJe1EQqnZHrCknIQIC4oQB5kEtE1x0kXP2DAskdcK0SdpesfeMulSAi41cMSrQm%2Bm7EvcBiN96VGiFPvSon4lmZGjzJQ37tWRgcSNVoMxL23%7Ctkp%3ABk9SR_7Z3oCNYg
